time,ghi,zen,ghi_nsrdb,ghics_nsrdb,ghics_mc
2020/9/30 18:10,925.76,43.67,752,752,757.392
2020/9/30 18:15,781.04,43.85,647,749,755.1768
2020/9/30 18:50,757.72,45.87,725,725,727.8792
2020/9/30 18:55,621.22,46.27,592,721,722.3604
2020/9/30 19:15,581.68,48.09,546,695,696.1632
2020/9/30 19:30,704.08,49.69,672,672,672.288
2020/9/30 19:35,646.22,50.27,663,663,663.5472
2020/9/30 19:40,660.62,50.86,653,653,654.4224
2020/9/30 19:45,677.6,51.47,645,645,644.9196
2020/9/30 19:50,646.7,52.1,635,635,635.046
2020/9/30 19:55,611.86,52.74,624,624,624.804
2020/9/30 20:00,612.94,53.4,613,613,614.1984
2020/9/30 20:05,599.34,54.08,604,604,603.2388
2020/9/30 20:10,586.2,54.77,592,592,591.9324
2020/9/30 20:15,569.22,55.48,580,580,580.2816
2020/9/30 20:20,558.66,56.2,568,568,568.2948
2020/9/30 20:25,403.62,56.93,555,555,555.978
2020/9/30 20:30,432.48,57.68,542,542,543.3432
2020/9/30 20:35,524.36,58.44,529,529,530.3904
2020/9/30 20:40,397.26,59.21,515,515,517.134
2020/9/30 20:45,450.04,59.99,501,501,503.5896
2020/9/30 20:50,497.84,60.78,487,487,489.8052
2020/9/30 20:55,427.62,61.58,473,473,475.7424
2020/9/30 21:00,406.82,62.39,458,458,461.3808
2020/9/30 21:05,445.02,63.21,443,443,446.6616
2020/9/30 21:10,467.34,64.04,428,428,431.6892
2020/9/30 21:15,454.46,64.88,413,413,416.4816
2020/9/30 21:20,323.36,65.73,397,397,401.0532
2020/9/30 21:25,293.12,66.58,382,382,385.4148
2020/9/30 21:30,351.86,67.44,366,366,369.582
2020/9/30 21:35,336.58,68.31,350,350,353.5656
2020/9/30 21:40,320.56,69.18,334,334,337.3812
2020/9/30 21:45,308.7,70.06,317,317,321.0444
2020/9/30 21:50,298.02,70.95,301,301,304.5768
2020/9/30 21:55,270.96,71.84,285,285,287.994
2020/9/30 22:00,251.72,72.73,268,268,271.3128
2020/9/30 22:05,234.4,73.64,252,252,254.5524
2020/9/30 22:10,219.8,74.54,235,235,237.7332
2020/9/30 22:20,186.22,76.36,202,202,204.012
2020/9/30 22:25,172.04,77.28,185,185,187.1616
2020/9/30 22:30,156.12,78.2,169,169,170.3568
2020/9/30 22:35,141.32,79.13,153,153,153.6336
2020/9/30 22:40,123.56,80.05,137,137,137.0316
2020/9/30 22:45,108.12,80.98,121,121,120.6036
2020/9/30 22:50,95,81.91,106,106,104.412
2020/9/30 23:05,52.52,84.69,63,63,58.212
2020/10/1 12:55,159.34,78.56,109,163,171.2724
2020/10/1 13:20,160.24,74.01,155,244,256.4628
2020/10/1 13:30,295.44,72.21,277,277,290.3268
2020/10/1 13:35,192.24,71.32,293,293,307.1292
2020/10/1 13:40,329.9,70.44,309,309,323.8164
2020/10/1 13:45,330.22,69.56,325,325,340.3764
2020/10/1 13:50,337.78,68.69,341,341,356.79
2020/10/1 13:55,348.94,67.82,357,357,373.0416
2020/10/1 14:00,374,66.97,373,373,389.1168
2020/10/1 14:05,440.2,66.11,389,389,404.9988
2020/10/1 14:10,539.5,65.27,404,404,420.6792
2020/10/1 14:15,502.82,64.43,311,419,436.1412
2020/10/1 14:20,444.78,63.61,349,434,451.3752
2020/10/1 14:25,516.1,62.79,312,449,466.3656
2020/10/1 14:30,322.86,61.98,309,463,481.1076
2020/10/1 14:35,400.14,61.18,391,479,495.5868
2020/10/1 14:40,529.54,60.39,493,493,509.796
2020/10/1 14:45,552.92,59.61,507,507,523.722
2020/10/1 14:50,597.56,58.84,396,520,537.36
2020/10/1 14:55,494.26,58.09,395,533,550.6992
2020/10/1 15:00,312,57.34,425,546,563.7324
2020/10/1 15:05,490.04,56.61,559,559,576.4452
2020/10/1 15:10,579.4,55.89,435,571,588.8352
2020/10/1 15:15,458.52,55.18,465,583,600.8952
2020/10/1 15:20,483.5,54.49,484,595,612.618
2020/10/1 15:25,518.54,53.82,485,606,623.9964
2020/10/1 15:30,507.14,53.16,617,617,635.0268
2020/10/1 15:35,655.42,52.51,629,629,645.6972
2020/10/1 15:40,669.88,51.89,513,639,656.0064
2020/10/1 15:45,656.12,51.28,483,649,665.9436
2020/10/1 15:50,518.62,50.69,659,659,675.5088
2020/10/1 15:55,741.54,50.11,668,668,684.6912
2020/10/1 16:00,754.66,49.56,677,677,693.4884
2020/10/1 16:05,589.24,49.03,685,685,701.8944
2020/10/1 16:10,742.8,48.51,694,694,709.9032
2020/10/1 16:15,730.86,48.02,701,701,717.5136
2020/10/1 16:20,731.88,47.56,708,708,724.7172
2020/10/1 16:25,733.92,47.11,715,715,731.514
2020/10/1 16:30,739.64,46.69,722,722,737.8944
2020/10/1 16:35,581.9,46.29,463,728,743.8608
2020/10/1 16:50,509.66,45.26,744,744,759.222
2020/10/1 16:55,763.58,44.96,748,748,763.4868
2020/10/1 17:00,705.28,44.7,752,752,767.322
2020/10/1 17:05,740.94,44.46,756,756,770.7204
2020/10/1 17:10,750.28,44.25,759,759,773.688
2020/10/1 17:15,805.68,44.07,762,762,776.2128
2020/10/1 17:20,718.4,43.92,346,764,778.3008
2020/10/1 17:25,848.2,43.8,766,766,779.9484
2020/10/1 17:45,665.26,43.62,576,766,782.124
2020/10/1 18:20,817.2,44.45,755,755,768.9492
2020/10/1 18:25,729.58,44.68,751,751,765.3168
2020/10/1 18:30,633.06,44.94,747,747,761.2512
2020/10/1 18:35,765,45.24,742,742,756.7548
2020/10/1 18:40,817.82,45.55,738,738,751.8312
2020/10/1 18:45,842.9,45.9,556,732,746.4804
2020/10/1 18:50,483.52,46.27,404,727,740.7108
2020/10/1 19:00,154.88,47.08,218,714,727.9152
2020/10/1 19:20,276.66,48.99,392,684,697.4184
2020/10/1 19:30,804.68,50.07,563,667,679.7892
2020/10/1 19:40,491.28,51.24,537,648,660.6252
2020/10/1 19:45,400.92,51.84,638,638,650.4828
2020/10/1 19:50,428.7,52.47,628,628,639.9708
2020/10/1 19:55,637.38,53.11,617,617,629.0988
2020/10/1 20:00,638.1,53.77,606,606,617.874
2020/10/1 20:05,519.74,54.45,396,593,606.3024
2020/10/1 20:25,582.4,57.29,544,544,556.6752
2020/10/1 20:30,526.48,58.04,96,531,543.474
2020/10/1 21:05,448.96,63.56,433,433,442.8888
2020/10/1 21:10,406.28,64.38,418,418,427.3428
2020/10/1 21:20,367.22,66.06,388,388,395.592
2020/10/1 21:25,364.14,66.91,372,372,379.4112
2020/10/1 21:30,349.14,67.77,356,356,363.0504
2020/10/1 21:35,338.34,68.64,340,340,346.524
2020/10/1 21:40,301.96,69.51,325,325,329.8512
2020/10/1 21:50,111.36,71.27,292,292,296.1156
2020/10/1 21:55,134.76,72.16,276,276,279.0936
2020/10/1 22:00,274.96,73.06,260,260,261.9948
2020/10/1 22:05,247.4,73.96,243,243,244.8432
2020/10/1 22:10,222.58,74.86,227,227,227.664
2020/10/1 22:15,217.46,75.77,211,211,210.4824
2020/10/1 22:20,181.14,76.68,194,194,193.3284
2020/10/1 22:25,190.82,77.6,178,178,176.2416
2020/10/1 22:30,172.52,78.52,162,162,159.258
2020/10/1 22:35,125.46,79.44,93,147,142.4268
2020/10/1 22:55,89.82,83.14,49,86,77.9868
2020/10/1 23:00,66.22,84.07,42,72,63.096
2020/10/2 12:25,48.86,84.29,71,71,63.294
2020/10/2 12:30,61.12,83.37,85,85,78.1632
2020/10/2 12:35,79.6,82.45,99,99,93.6204
2020/10/2 12:40,97.24,81.52,114,114,109.5372
2020/10/2 12:45,117.04,80.6,130,130,125.8056
2020/10/2 12:50,136.32,79.68,145,145,142.3428
2020/10/2 12:55,154.3,78.76,161,161,159.084
2020/10/2 13:00,171.32,77.84,178,178,175.9704
2020/10/2 13:05,186.44,76.93,194,194,192.9552
2020/10/2 13:10,198.36,76.02,210,210,210.0012
2020/10/2 13:15,209.26,75.11,227,227,227.07
2020/10/2 13:20,217.06,74.21,243,243,244.1352
2020/10/2 13:25,224.98,73.32,260,260,261.1656
2020/10/2 13:30,242.44,72.42,276,276,278.1408
2020/10/2 13:35,261.94,71.54,293,293,295.038
2020/10/2 13:40,276.58,70.65,309,309,311.8308
2020/10/2 13:45,294.78,69.78,325,325,328.5084
2020/10/2 13:50,312.88,68.91,340,340,345.0456
2020/10/2 13:55,332.36,68.05,356,356,361.428
2020/10/2 14:00,350.34,67.19,372,372,377.6424
2020/10/2 14:05,368.84,66.34,388,388,393.6684
2020/10/2 14:10,385.2,65.5,403,403,409.4964
2020/10/2 14:15,400.72,64.67,418,418,425.1108
2020/10/2 14:20,416.9,63.84,433,433,440.4984
2020/10/2 14:25,432.72,63.03,448,448,455.6496
2020/10/2 14:30,448,62.22,463,463,470.5524
2020/10/2 14:35,462.9,61.43,478,478,485.1924
2020/10/2 14:45,492.98,59.86,506,506,513.654
2020/10/2 14:50,506.72,59.1,520,520,527.454
2020/10/2 14:55,521.46,58.35,533,533,540.96
2020/10/2 15:00,535.06,57.6,546,546,554.1408
2020/10/2 15:05,547.64,56.88,559,559,566.9652
2020/10/2 15:10,560.2,56.16,571,571,579.462
2020/10/2 15:15,572.66,55.46,583,583,591.6276
2020/10/2 15:20,585.44,54.77,595,595,603.4548
2020/10/2 15:25,598.22,54.1,606,606,614.9376
2020/10/2 15:30,609.84,53.45,617,617,626.0688
2020/10/2 15:35,621.36,52.81,628,628,636.8424
2020/10/2 15:40,641.54,52.18,638,638,647.25
2020/10/2 15:45,661.32,51.58,648,648,657.2868
2020/10/2 15:50,683.88,50.99,658,658,666.9492
2020/10/2 15:55,500.74,50.42,667,667,676.2252
2020/10/2 16:00,664.84,49.87,676,676,685.1172
2020/10/2 16:20,668.08,47.89,521,707,716.7024
2020/10/2 16:25,611.2,47.45,411,714,723.5832
2020/10/2 16:30,656.42,47.03,303,721,730.05
2020/10/2 16:55,961.4,45.32,363,746,756.03
2020/10/2 19:40,455.34,51.61,292,635,654.8052
2020/10/3 13:15,164.14,75.32,149,209,211.0212
2020/10/3 13:20,145.38,74.42,157,225,227.52
2020/10/3 13:25,119.82,73.53,169,241,244.0068
2020/10/3 13:45,169.86,70,304,304,309.3468
2020/10/3 13:50,199.2,69.13,320,320,325.422
2020/10/3 13:55,270.62,68.27,335,335,341.3508
2020/10/3 14:00,316.8,67.42,350,350,357.1212
2020/10/3 14:05,339.98,66.57,366,366,372.7176
2020/10/3 14:10,389.58,65.73,381,381,388.1268
2020/10/3 14:15,419.64,64.9,396,396,403.3308
2020/10/3 14:20,410.98,64.08,329,410,418.3212
2020/10/3 15:50,371.96,51.3,368,631,636.0504
2020/10/4 13:45,257.06,70.22,127,306,292.8996
2020/10/4 14:10,310.22,65.97,385,385,376.8036
2020/10/4 14:15,399.1,65.14,400,400,393.1272
2020/10/4 14:20,370.64,64.32,417,417,409.2552
2020/10/4 14:25,435.64,63.51,431,431,425.1732
2020/10/4 14:30,460.94,62.71,446,446,440.8656
2020/10/4 14:35,440.9,61.92,465,465,456.318
2020/10/4 14:40,470.7,61.14,479,479,471.5196
2020/10/4 14:45,484.34,60.37,495,495,486.4584
2020/10/4 14:50,497.88,59.62,509,509,501.1212
2020/10/4 14:55,514.72,58.87,522,522,515.4996
2020/10/4 15:00,486.06,58.14,535,535,529.464
2020/10/4 15:05,533.06,57.42,547,547,542.6376
2020/10/4 15:10,554.3,56.71,562,562,555.4476
2020/10/4 15:15,565.32,56.02,574,574,567.936
2020/10/4 15:20,577.86,55.34,586,586,580.098
2020/10/4 15:25,561.74,54.67,597,597,591.9252
2020/10/4 15:30,618.98,54.02,609,609,603.4068
2020/10/4 15:35,570.88,53.39,623,623,614.5368
2020/10/4 15:40,634.06,52.78,636,636,625.3092
2020/10/4 15:45,600.68,52.18,646,646,635.7168
2020/10/4 15:50,660.74,51.6,655,655,645.756
2020/10/4 15:55,668.38,51.04,665,665,655.4172
2020/10/4 16:00,630.64,50.5,674,674,664.6956
2020/10/4 16:05,672.94,49.98,682,682,673.5852
2020/10/4 16:10,715.04,49.48,690,690,682.0824
2020/10/4 16:15,557.16,49.01,698,698,690.1812
2020/10/4 16:25,743.66,48.12,716,716,705.1668
2020/10/4 16:30,829.96,47.71,722,722,712.0452
2020/10/4 16:35,725.72,47.32,730,730,718.506
2020/10/4 16:40,837.2,46.97,735,735,724.548
2020/10/4 16:50,771.56,46.32,745,745,735.3672
2020/10/4 16:55,650.86,46.04,750,750,740.136
2020/10/4 17:10,822.54,45.36,760,760,751.8396
2020/10/4 17:15,724,45.19,763,763,754.8696
2020/10/4 17:20,877.3,45.05,765,765,757.53
2020/10/4 17:25,579.3,44.94,770,770,759.7824
2020/10/4 17:30,723.52,44.85,772,772,761.5908
2020/10/4 17:35,702.54,44.8,773,773,762.9552
2020/10/4 17:40,719.1,44.77,459,773,763.8744
2020/10/4 17:50,821.9,44.81,773,773,764.376
2020/10/4 17:55,506.2,44.87,772,772,763.9584
2020/10/4 18:00,770.76,44.97,770,770,763.0128
2020/10/4 18:05,878.98,45.09,463,768,761.2896
2020/10/4 18:15,543.94,45.42,763,763,756.432
2020/10/4 18:25,531.48,45.86,401,757,749.8068
2020/10/4 18:35,621.06,46.41,564,749,741.4284
2020/10/4 18:40,795.04,46.73,358,744,736.5864
2020/10/4 18:50,654.74,47.44,732,732,725.6136
2020/10/4 18:55,875.5,47.83,471,726,719.4864
2020/10/4 19:05,740.24,48.69,712,712,705.972
2020/10/4 19:20,638.6,50.14,689,689,682.6056
2020/10/4 19:40,674.98,52.36,441,652,645.8592
2020/10/4 19:55,607.9,54.22,459,620,614.2944
2020/10/4 20:00,721.38,54.88,609,609,603.0408
2020/10/4 20:10,682.94,56.23,420,585,579.4776
2020/10/4 20:20,418,57.64,343,560,554.5512
2020/10/4 20:30,654.94,59.1,534,534,528.3252
2020/10/4 20:35,655.6,59.85,520,520,514.7436
2020/10/4 20:40,628.94,60.61,507,507,500.8632
2020/10/4 21:00,455.68,63.77,187,448,442.6116
2020/10/4 21:05,181,64.58,433,433,427.7544
2020/10/4 21:10,417.66,65.4,418,418,412.6932
2020/10/4 21:15,436.84,66.23,403,403,397.4028
2020/10/4 21:20,431.96,67.07,387,387,381.8988
2020/10/4 21:25,385.84,67.92,371,371,366.1908
2020/10/4 21:30,353.84,68.77,355,355,350.2956
2020/10/4 21:35,338.62,69.63,339,339,334.224
2020/10/4 21:40,316.54,70.5,322,322,317.994
2020/10/4 21:45,293.08,71.37,306,306,301.6212
2020/10/4 21:50,274.6,72.25,289,289,285.1224
2020/10/4 21:55,263.08,73.13,273,273,268.5156
2020/10/4 22:00,252.46,74.03,256,256,251.8212
2020/10/4 22:05,232,74.92,239,239,235.0584
2020/10/4 22:10,208.78,75.82,222,222,218.2488
2020/10/4 22:15,189.72,76.72,206,206,201.4176
2020/10/4 22:20,171.62,77.63,189,189,184.5888
2020/10/4 22:25,154.8,78.54,173,173,167.8092
2020/10/4 22:30,141.8,79.46,156,156,151.1268
2020/10/4 22:35,128,80.38,140,140,134.5584
2020/10/4 22:40,109.02,81.3,124,124,118.1664
2020/10/4 22:45,93.08,82.22,108,108,102.0012
2020/10/4 22:50,78.84,83.14,93,93,86.1468
2020/10/4 22:55,65.34,84.06,78,78,70.7088
2020/10/5 12:30,64.18,83.95,80,80,77.6904
2020/10/5 12:35,77.96,83.03,95,95,93.7836
2020/10/5 12:40,92.62,82.11,110,110,110.2776
2020/10/5 12:45,107.64,81.19,126,126,127.0572
2020/10/5 12:50,122.84,80.28,142,142,144.048
2020/10/5 12:55,138.38,79.36,158,158,161.1852
2020/10/5 13:00,154.44,78.45,174,174,178.4136
2020/10/5 13:05,170.46,77.54,191,191,195.7032
2020/10/5 13:10,186.7,76.64,207,207,213.012
2020/10/5 13:15,202.84,75.74,224,224,230.3136
2020/10/5 13:20,219.4,74.84,241,241,247.5828
2020/10/5 13:25,235.68,73.95,258,258,264.7992
2020/10/5 13:30,252.24,73.07,274,274,281.9364
2020/10/5 13:35,268.74,72.19,291,291,298.9764
2020/10/5 13:40,285.42,71.31,307,307,315.9012
2020/10/5 13:45,301.92,70.44,324,324,332.6916
2020/10/5 13:50,318.36,69.58,340,340,349.3296
2020/10/5 13:55,334.64,68.73,356,356,365.8008
2020/10/5 14:00,350.98,67.88,372,372,382.0908
2020/10/5 14:05,367.16,67.04,388,388,398.1804
2020/10/5 14:10,382.92,66.2,404,404,414.0612
2020/10/5 14:15,399.48,65.38,419,419,429.7164
2020/10/5 14:20,415.08,64.56,435,435,445.1376
2020/10/5 14:25,430.64,63.76,449,449,460.3116
2020/10/5 14:35,463.02,62.17,478,478,489.8676
2020/10/5 14:40,478.12,61.4,493,493,504.234
2020/10/5 14:45,493.02,60.63,507,507,518.3076
2020/10/5 14:50,507.7,59.88,520,520,532.092
2020/10/5 14:55,521.7,59.14,534,534,545.5776
2020/10/5 15:00,535.16,58.41,547,547,558.7284
2020/10/5 15:05,549.08,57.69,560,560,571.4772
2020/10/5 15:10,562.22,56.98,572,572,583.8828
2020/10/5 15:15,575.02,56.29,585,585,595.9512
2020/10/5 15:20,587.7,55.62,593,593,607.668
2020/10/5 15:25,599.72,54.96,605,605,619.0344
2020/10/5 15:30,610.84,54.32,616,616,630.0396
2020/10/5 15:35,621.86,53.69,627,627,640.6764
2020/10/5 15:40,631.98,53.08,637,637,650.9436
2020/10/5 15:45,643.6,52.48,647,647,660.8316
2020/10/5 15:50,652.64,51.91,657,657,670.3344
2020/10/5 15:55,662.62,51.35,666,666,679.4484
2020/10/5 16:00,672,50.82,675,675,688.1688
2020/10/5 16:05,680.7,50.3,684,684,696.4896
2020/10/5 16:10,690.26,49.81,692,692,704.4072
2020/10/5 16:15,696.6,49.33,699,699,711.9144
2020/10/5 16:20,703.46,48.88,707,707,719.01
2020/10/5 16:25,710.64,48.45,714,714,725.6892
2020/10/5 16:30,717.42,48.05,720,720,731.9472
2020/10/5 16:35,723.26,47.67,726,726,737.784
2020/10/5 16:40,728.5,47.31,728,728,743.19
2020/10/5 16:45,734.82,46.98,734,734,748.1664
2020/10/5 16:50,738.44,46.68,738,738,752.7132
2020/10/5 16:55,743.18,46.4,743,743,756.822
2020/10/5 17:00,746.5,46.15,747,747,760.4928
2020/10/5 17:05,750.44,45.93,750,750,763.7256
2020/10/5 17:10,753.54,45.73,753,753,766.5168
2020/10/5 17:15,754.34,45.56,756,756,768.864
2020/10/5 17:20,757.6,45.42,758,758,770.7696
2020/10/5 17:25,756.68,45.31,759,759,772.2276
2020/10/5 17:30,757.28,45.23,761,761,773.2428
2020/10/5 17:35,756.76,45.18,758,758,773.808
2020/10/5 17:40,757.72,45.16,759,759,773.928
2020/10/5 17:45,757.7,45.16,759,759,773.604
2020/10/5 17:50,756.48,45.2,758,758,772.8324
2020/10/5 17:55,754.24,45.26,757,757,771.6132
2020/10/5 18:00,752.04,45.36,756,756,769.932
2020/10/5 18:05,748.44,45.48,754,754,767.7312
2020/10/5 18:10,747.44,45.63,752,752,765.0792
2020/10/5 18:15,743.7,45.81,746,746,761.988
2020/10/5 18:20,740.38,46.02,743,743,758.4564
2020/10/5 18:25,736.72,46.25,739,739,754.488
2020/10/5 18:30,732.5,46.52,735,735,750.0888
2020/10/5 18:35,728.54,46.8,731,731,745.2564
2020/10/5 18:40,723.72,47.12,726,726,739.9956
2020/10/5 18:45,719.28,47.46,721,721,734.31
2020/10/5 18:50,710.76,47.83,715,715,728.2008
2020/10/5 18:55,703.4,48.22,706,706,721.674
2020/10/5 19:00,694.42,48.63,700,700,714.7332
2020/10/5 19:05,683.76,49.07,692,692,707.3808
2020/10/5 19:10,680.6,49.53,685,685,699.6252
2020/10/5 19:15,675.54,50.02,677,677,691.5024
2020/10/5 19:20,666.94,50.52,669,669,683.0112
2020/10/5 19:25,657.44,51.04,661,661,674.1252
2020/10/5 19:30,648.36,51.59,652,652,664.8528
2020/10/5 19:35,639.04,52.15,640,640,655.1976
2020/10/5 19:40,627.84,52.74,630,630,645.1704
2020/10/5 19:45,616.92,53.34,620,620,634.7688
2020/10/5 19:50,598.06,53.96,610,610,624.0048
2020/10/5 19:55,583.18,54.59,599,599,612.8808
2020/10/5 20:00,580.42,55.24,588,588,601.4088
2020/10/5 20:05,572.16,55.91,577,577,589.5912
2020/10/5 20:10,557.78,56.59,565,565,577.4376
2020/10/5 20:15,544.8,57.29,551,551,564.9516
2020/10/5 20:20,532.3,58,538,538,552.1464
2020/10/5 20:25,519.96,58.72,526,526,539.0268
2020/10/5 20:30,504.5,59.45,513,513,525.5988
2020/10/5 20:35,490.24,60.2,498,498,511.8756
2020/10/5 20:40,476.54,60.96,484,484,497.8644
2020/10/5 20:45,462.4,61.73,470,470,483.5736
2020/10/5 20:50,447.06,62.51,456,456,469.0152
2020/10/5 20:55,432.82,63.31,442,442,454.1952
2020/10/5 21:00,418.76,64.11,427,427,439.122
2020/10/5 21:05,402.16,64.92,412,412,423.7848
2020/10/5 21:10,385.82,65.74,396,396,408.2196
2020/10/5 21:15,370.04,66.57,381,381,392.4432
2020/10/5 21:20,354.16,67.4,366,366,376.4688
2020/10/5 21:25,337.9,68.25,350,350,360.312
2020/10/5 21:30,320.7,69.1,334,334,343.9848
2020/10/5 21:35,304.26,69.96,318,318,327.5052
2020/10/5 21:40,288.4,70.82,303,303,310.8888
2020/10/5 21:45,272.24,71.7,286,286,294.1572
2020/10/5 21:50,255.36,72.57,271,271,277.3224
2020/10/5 21:55,238.68,73.46,254,254,260.4108
2020/10/5 22:00,221.9,74.35,238,238,243.4404
2020/10/5 22:05,205.74,75.24,222,222,226.4364
2020/10/5 22:10,189.7,76.14,206,206,209.4192
2020/10/5 22:15,173.28,77.04,190,190,192.4212
2020/10/5 22:20,157.32,77.95,174,174,175.4688
2020/10/5 22:25,141.78,78.86,158,158,158.6016
2020/10/5 22:30,126.64,79.77,142,142,141.858
2020/10/5 22:35,111.3,80.69,126,126,125.2908
2020/10/5 22:40,96.24,81.61,111,111,108.96
2020/10/5 22:45,81.44,82.53,96,96,92.9496
2020/10/5 22:50,67.68,83.45,81,81,77.358
2020/10/5 22:55,54.88,84.37,68,68,62.3256
2020/10/6 12:50,92.04,80.48,113,113,94.4556
2020/10/6 12:55,103.64,79.57,127,127,107.952
2020/10/6 13:00,106.98,78.66,142,142,121.8816
2020/10/6 13:05,120.5,77.75,157,157,136.1652
2020/10/6 13:10,139.46,76.85,172,172,150.7452
2020/10/6 13:15,131.44,75.95,187,187,165.5592
2020/10/6 13:20,149.02,75.06,203,203,180.5556
2020/10/6 13:25,184.54,74.17,218,218,195.684
2020/10/6 13:30,209.54,73.28,233,233,210.9036
2020/10/6 13:35,217.8,72.41,251,251,226.1748
2020/10/6 13:40,224.96,71.53,266,266,241.464
2020/10/6 13:45,234.7,70.67,281,281,256.7388
2020/10/6 13:50,247.74,69.81,296,296,271.9704
2020/10/6 13:55,261.6,68.95,311,311,287.1336
2020/10/6 14:00,280.64,68.11,326,326,302.2056
2020/10/6 14:05,297.74,67.27,341,341,317.1612
2020/10/6 14:10,316.86,66.44,356,356,331.986
2020/10/6 14:15,333.16,65.62,370,370,346.6548
2020/10/6 14:20,342.6,64.81,384,384,361.1532
2020/10/6 14:25,361.84,64,399,399,375.4656
2020/10/6 14:30,387.18,63.21,413,413,389.5752
2020/10/6 14:35,407.18,62.43,426,426,403.4676
2020/10/6 14:40,415.76,61.65,440,440,417.1296
2020/10/6 14:45,430.92,60.89,453,453,430.5492
2020/10/6 14:50,444.04,60.14,466,466,443.7108
2020/10/6 14:55,451.58,59.4,479,479,456.6072
2020/10/6 15:00,463.26,58.67,492,492,469.2756
2020/10/6 15:05,477.66,57.96,504,504,481.8612
2020/10/6 15:10,488.92,57.26,516,516,494.1744
2020/10/6 15:15,500.08,56.58,528,528,506.1828
2020/10/6 15:20,511.4,55.9,539,539,517.8756
2020/10/6 15:25,520.54,55.25,550,550,529.2444
2020/10/6 15:30,532.12,54.61,561,561,540.2808
2020/10/6 15:35,542.34,53.98,570,570,550.9812
2020/10/6 15:40,547.74,53.38,580,580,561.3468
2020/10/6 15:45,552.74,52.79,589,589,571.3608
2020/10/6 15:50,565.06,52.22,599,599,581.0064
2020/10/6 16:00,584.1,51.13,616,616,599.1912
2020/10/6 16:05,588.64,50.62,624,624,607.7124
2020/10/6 16:10,596.4,50.13,632,632,615.8472
2020/10/6 16:15,610.66,49.66,639,639,623.5884
2020/10/6 16:20,622.44,49.22,646,646,630.9336
2020/10/6 16:25,625.64,48.79,653,653,637.8792
2020/10/6 16:30,634.76,48.39,659,659,644.4156
2020/10/6 16:35,636.64,48.01,665,665,650.544
2020/10/6 16:40,644.98,47.66,668,668,656.2584
2020/10/6 16:45,646.24,47.33,674,674,661.5564
2020/10/6 16:50,657.74,47.03,678,678,666.4356
2020/10/6 16:55,667.74,46.76,682,682,670.89
2020/10/6 17:00,667.76,46.51,686,686,674.922
2020/10/6 17:05,677.34,46.29,689,689,678.5244
2020/10/6 17:10,680.84,46.1,692,692,681.6972
2020/10/6 17:15,685.5,45.93,695,695,684.4392
2020/10/6 17:20,688.52,45.8,697,697,686.7492
2020/10/6 17:25,692.92,45.69,698,698,688.6236
2020/10/6 17:30,695.02,45.61,699,699,690.0636
2020/10/6 17:35,700.16,45.56,710,710,691.0692
2020/10/6 17:40,698.14,45.54,710,710,691.638
2020/10/6 17:45,697.78,45.55,710,710,691.7688
2020/10/6 17:50,695.94,45.58,710,710,691.464
2020/10/6 17:55,697.5,45.65,709,709,690.7236
2020/10/6 18:00,698.72,45.74,706,706,689.5848
2020/10/6 18:05,697.26,45.87,704,704,688.1592
2020/10/6 18:10,695.8,46.02,701,701,686.3136
2020/10/6 18:15,694.58,46.2,699,699,684.0384
2020/10/6 18:20,690.96,46.41,696,696,681.3312
2020/10/6 18:25,684.5,46.64,692,692,678.198
2020/10/6 18:30,683.88,46.91,690,690,674.6364
2020/10/6 18:35,679.74,47.19,689,689,670.65
